recipe_id,recipe_title,ingredient_id,original_text,clean_text,ingredient_name_clean,unit_clean,quantity_original,quantity_value,unit_extracted,ingredient_extracted,preparation_state,metric_equivalent_value,metric_equivalent_unit,ingredient_standardized,metric_quantity_value,metric_quantity_unit,conversion_method
86af9a0d-e16a-11ed-97e6-a96d6180cd25,Buñuelos de Fríjol de Cabecita Negra,7,Aceite de canola o vegetal para freír,aceite de canola o vegetal para freir,aceite de canola o vegetal para freir,,1,1.0,unidad,aceite de canola o vegetal para freir,,,,aceite de canola o vegetal para freir,,,sin_conversion
86af9a0e-e16a-11ed-be9c-a96d6180cd25,Bollo Limpio,4,Sal a su gusto,sal a su gusto,sal a su gusto,,1,1.0,unidad,sal a su gusto,,,,sal a su gusto,,,sin_conversion
86af9a0e-e16a-11ed-be9c-a96d6180cd25,Bollo Limpio,5,Hojas de maíz para envolver,hojas de maiz para envolver,hojas de maiz para envolver,,1,1.0,hojas,maiz para envolver,,,,maiz para envolver,,,sin_conversion
86af9a0f-e16a-11ed-8e77-a96d6180cd25,Regañonas o Torticas de Maiz,1,4 mazorcas,4 mazorcas,mazorcas,,4,4.0,unidad,mazorcas,,,,mazorca,,,sin_conversion
86af9a0f-e16a-11ed-8e77-a96d6180cd25,Regañonas o Torticas de Maiz,2,3 huevos batidos,3 huevos batidos,huevos batidos,,3,3.0,unidad,huevos batidos,,,,huevo batido,,,sin_conversion
86af9a0f-e16a-11ed-8e77-a96d6180cd25,Regañonas o Torticas de Maiz,5,Sal y pimienta,sal y pimienta,sal y pimienta,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af9a0f-e16a-11ed-8e77-a96d6180cd25,Regañonas o Torticas de Maiz,6,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86af9a10-e16a-11ed-abd2-a96d6180cd25,Arepas de Maiz Peto,2,Sal,sal,sal,,1,1.0,unidad,sal,,,,sal,,,sin_conversion
86af9a10-e16a-11ed-abd2-a96d6180cd25,Arepas de Maiz Peto,3,Agua,agua,agua,,1,1.0,unidad,agua,,,,agua,,,sin_conversion
86af9a11-e16a-11ed-b4ef-a96d6180cd25,Plátanos Maduros Rellenos de Carne,3,4 rebanadas de queso mozzarella opcional,4 rebanadas de queso mozzarella opcional,queso mozzarella opcional,rebanadas,4,4.0,rebanadas,queso mozzarella,,,,queso mozzarella,,,sin_conversion
86af9a11-e16a-11ed-b4ef-a96d6180cd25,Plátanos Maduros Rellenos de Carne,4,Cilantro fresco,cilantro fresco,cilantro fresco,,1,1.0,unidad,cilantro,fresco,,,cilantro,,,sin_conversion
86af9a11-e16a-11ed-b4ef-a96d6180cd25,Plátanos Maduros Rellenos de Carne,12,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af9a12-e16a-11ed-b0eb-a96d6180cd25,Bollo de Yuca,2,Sal al gusto,sal al gusto,sal al gusto,,1,1.0,unidad,sal,,,,sal,,,sin_conversion
86af9a12-e16a-11ed-b0eb-a96d6180cd25,Bollo de Yuca,3,Hojas de maíz o papel de aluminio para envolver,hojas de maiz o papel de aluminio para envolver,hojas de maiz o papel de aluminio para envolver,,1,1.0,hojas,maiz o papel de aluminio para envolver,,,,maiz o papel de aluminio para envolver,,,sin_conversion
86af9a13-e16a-11ed-a0f6-a96d6180cd25,Marranitas o Puerquitas,1,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86af9a13-e16a-11ed-a0f6-a96d6180cd25,Marranitas o Puerquitas,3,2 dientes de ajo machacados,2 dientes de ajo machacados,ajo machacados,diente,2,2.0,dientes,ajo machacados,,,,ajo machacado,,,sin_conversion
86af9a13-e16a-11ed-a0f6-a96d6180cd25,Marranitas o Puerquitas,6,Sal,sal,sal,,1,1.0,unidad,sal,,,,sal,,,sin_conversion
86af9a14-e16a-11ed-862a-a96d6180cd25,Enyucado Colombiano,2,1 y ½ tazas de queso rallado,1 y 1/2 tazas de queso rallado,y 1/2 tazas de queso rallado,,1,1.0,unidad,y 1/2 tazas de queso,rallado,,,1 2 taza de queso,,,sin_conversion
86af9a15-e16a-11ed-820d-a96d6180cd25,Tostadas de Plátano Verde o Patacón Grande,2,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86af9a15-e16a-11ed-820d-a96d6180cd25,Tostadas de Plátano Verde o Patacón Grande,3,Sal,sal,sal,,1,1.0,unidad,sal,,,,sal,,,sin_conversion
86af9a15-e16a-11ed-820d-a96d6180cd25,Tostadas de Plátano Verde o Patacón Grande,4,Hogao Guacamole o Ají para servir,hogao guacamole o aji para servir,hogao guacamole o aji para servir,,1,1.0,unidad,hogao guacamole o aji para servir,,,,hogao guacamole o aji para servir,,,sin_conversion
86af9a18-e16a-11ed-a7ed-a96d6180cd25,Salchipapas,1,8 salchichas,8 salchichas,salchichas,,8,8.0,unidad,salchichas,,,,salchicha,,,sin_conversion
86af9a18-e16a-11ed-a7ed-a96d6180cd25,Salchipapas,3,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86af9a18-e16a-11ed-a7ed-a96d6180cd25,Salchipapas,4,Sal al gusto,sal al gusto,sal al gusto,,1,1.0,unidad,sal,,,,sal,,,sin_conversion
86af9a1b-e16a-11ed-8b17-a96d6180cd25,Arroz Blanco Colombiano,2,3 y ½ tazas de agua,3 y 1/2 tazas de agua,y 1/2 tazas de agua,,3,3.0,unidad,y 1/2 tazas de agua,,,,1 2 taza de agua,,,sin_conversion
86af9a1c-e16a-11ed-ae0d-a96d6180cd25,Envueltos de Plátano Maduro,7,Hojas de plátano cortadas en trozos de aproximadamente de 12 pulgadas de largo o papel de aluminio,hojas de platano cortadas en trozos de aproximadamente de 12 pulgadas de largo o papel de aluminio,hojas de platano cortadas en trozos de aproximadamente de 12 pulgadas de largo o papel de aluminio,,1,1.0,hojas,platano de de 12 pulgadas de largo o papel de aluminio,cortadas en trozos,,,platano,,,sin_conversion
86af9a1d-e16a-11ed-8ca2-a96d6180cd25,Ceviche de Camarones,10,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af9a1d-e16a-11ed-8ca2-a96d6180cd25,Ceviche de Camarones,11,Hojas de lechuga y galletas saladas para servir,hojas de lechuga y galletas saladas para servir,hojas de lechuga y galletas saladas para servir,,1,1.0,hojas,lechuga y galletas saladas para servir,,,,lechuga y galleta salada para servir,,,sin_conversion
86af9a1e-e16a-11ed-8b8c-a96d6180cd25,Arepas de Yuca,5,Un cuarto de taza de queso mozzarella rallado o queso blanco,un cuarto de taza de queso mozzarella rallado o queso blanco,un cuarto de taza de queso mozzarella rallado o queso blanco,,1,1.0,unidad,cuarto de taza de queso mozzarella o queso blanco,rallado,,,queso mozzarella,,,sin_conversion
86af9a1e-e16a-11ed-8b8c-a96d6180cd25,Arepas de Yuca,6,Sal al gusto,sal al gusto,sal al gusto,,1,1.0,unidad,sal,,,,sal,,,sin_conversion
86af9a1e-e16a-11ed-8b8c-a96d6180cd25,Arepas de Yuca,7,Mantequilla para cocinar las arepas,mantequilla para cocinar las arepas,mantequilla para cocinar las arepas,,1,1.0,unidad,mantequilla para cocinar las arepas,,,,mantequilla para cocinar las arepa,,,sin_conversion
86af9a1f-e16a-11ed-9fe6-a96d6180cd25,Arepa de Huevo,5,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86af9a20-e16a-11ed-b661-a96d6180cd25,Aborrajados de Platáno Maduro,2,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86af9a20-e16a-11ed-b661-a96d6180cd25,Aborrajados de Platáno Maduro,3,8 rebanadas de queso mozzarella 2 pulgadas de espesor,8 rebanadas de queso mozzarella 2 pulgadas de espesor,queso mozzarella 2 pulgadas de espesor,rebanadas,8,8.0,rebanadas,queso mozzarella 2 pulgadas de espesor,,,,queso mozzarella,,,sin_conversion
86af9a20-e16a-11ed-b661-a96d6180cd25,Aborrajados de Platáno Maduro,8,Una pizca de sal,una pizca de sal,una pizca de sal,,1,1.0,pizca,sal,,,,sal,,,sin_conversion
86af9a21-e16a-11ed-8ac8-a96d6180cd25,Colada de Maizena,4,1 ramita de canela,1 ramita de canela,canela,ramita,1,1.0,ramita,canela,,,,canela,,,sin_conversion
86af9a21-e16a-11ed-8ac8-a96d6180cd25,Colada de Maizena,5,Semillas de vainilla o esencia,semillas de vainilla o esencia,semillas de vainilla o esencia,,1,1.0,unidad,semillas de vainilla o esencia,,,,semilla de vainilla o esencia,,,sin_conversion
86af9a22-e16a-11ed-ab6f-a96d6180cd25,Tomates Rellenos de Atún,1,3 latas 6 oz de atún,3 latas 6 oz de atun,6 oz de atun,lata,3,3.0,latas,6 oz de atun,,,,6 oz de atun,,,sin_conversion
86af9a22-e16a-11ed-ab6f-a96d6180cd25,Tomates Rellenos de Atún,11,Hojas de lechuga,hojas de lechuga,hojas de lechuga,,1,1.0,hojas,lechuga,,,,lechuga,,,sin_conversion
86af9a23-e16a-11ed-bf6d-a96d6180cd25,Papas Rellenas Colombianas,1,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86af9a23-e16a-11ed-bf6d-a96d6180cd25,Papas Rellenas Colombianas,16,Una pizca de sal,una pizca de sal,una pizca de sal,,1,1.0,pizca,sal,,,,sal,,,sin_conversion
86af9a24-e16a-11ed-a745-a96d6180cd25,Hojuelas o Hojaldras Colombianas,6,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86af9a25-e16a-11ed-a8cc-a96d6180cd25,Buñuelos Colombianos,1,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86af9a25-e16a-11ed-a8cc-a96d6180cd25,Buñuelos Colombianos,9,Una pizca de sal,una pizca de sal,una pizca de sal,,1,1.0,pizca,sal,,,,sal,,,sin_conversion
86af9a26-e16a-11ed-9b17-a96d6180cd25,Carimañolas,2,Sal,sal,sal,,1,1.0,unidad,sal,,,,sal,,,sin_conversion
86af9a26-e16a-11ed-9b17-a96d6180cd25,Carimañolas,3,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86af9a26-e16a-11ed-9b17-a96d6180cd25,Carimañolas,10,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af9a27-e16a-11ed-8c05-a96d6180cd25,Bolitas de Yuca y Queso,2,2 huevos batidos,2 huevos batidos,huevos batidos,,2,2.0,unidad,huevos batidos,,,,huevo batido,,,sin_conversion
86af9a27-e16a-11ed-8c05-a96d6180cd25,Bolitas de Yuca y Queso,5,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86af9a27-e16a-11ed-8c05-a96d6180cd25,Bolitas de Yuca y Queso,6,Guacamole para servir,guacamole para servir,guacamole para servir,,1,1.0,unidad,guacamole para servir,,,,guacamole para servir,,,sin_conversion
86af9a28-e16a-11ed-b78f-a96d6180cd25,Plátanos Calados o Plátanos en Tentacíon,4,2 astillas de canela,2 astillas de canela,astillas de canela,,2,2.0,unidad,astillas de canela,,,,astilla de canela,,,sin_conversion
86af9a29-e16a-11ed-b610-a96d6180cd25,Pastel Gloria,1,1 paquete de masa de hojaldre descongelada,1 paquete de masa de hojaldre descongelada,masa de hojaldre descongelada,paquete,1,1.0,paquete,masa de hojaldre descongelada,,,,masa de hojaldre descongelada,,,sin_conversion
86af9a29-e16a-11ed-b610-a96d6180cd25,Pastel Gloria,2,1 huevo ligeramente batido,1 huevo ligeramente batido,huevo ligeramente batido,,1,1.0,unidad,huevo ligeramente,batido,,,huevo ligeramente,,,sin_conversion
86af9a2a-e16a-11ed-993f-a96d6180cd25,Salpicón de Frutas Colombiano,3,Helado de vainilla para servir opcional,helado de vainilla para servir opcional,helado de vainilla para servir opcional,,1,1.0,unidad,helado de vainilla para servir,,,,helado de vainilla para servir,,,sin_conversion
86af9a2b-e16a-11ed-931a-a96d6180cd25,Bananos Calados,1,4 bananos firmes y pelados,4 bananos firmes y pelados,bananos firmes y pelados,,4,4.0,unidad,bananos firmes y pelados,,,,banano firm,,,sin_conversion
86af9a2b-e16a-11ed-931a-a96d6180cd25,Bananos Calados,7,1 astilla de canela,1 astilla de canela,astilla de canela,,1,1.0,unidad,astilla de canela,,,,astilla de canela,,,sin_conversion
86af9a2b-e16a-11ed-931a-a96d6180cd25,Bananos Calados,8,Helado de vainilla para servir,helado de vainilla para servir,helado de vainilla para servir,,1,1.0,unidad,helado de vainilla para servir,,,,helado de vainilla para servir,,,sin_conversion
86af9a2d-e16a-11ed-8eb0-a96d6180cd25,Plátanos Asados con Bocadillo y Queso,3,4 rebanadas de bocadillo de guayaba,4 rebanadas de bocadillo de guayaba,bocadillo de guayaba,rebanadas,4,4.0,rebanadas,bocadillo de guayaba,,,,bocadillo de guayaba,,,sin_conversion
86af9a2d-e16a-11ed-8eb0-a96d6180cd25,Plátanos Asados con Bocadillo y Queso,4,4 rebanadas de queso mozzarella o queso blanco,4 rebanadas de queso mozzarella o queso blanco,queso mozzarella o queso blanco,rebanadas,4,4.0,rebanadas,queso mozzarella o queso blanco,,,,queso mozzarella,,,sin_conversion
86af9a2e-e16a-11ed-af70-a96d6180cd25,Patacones o Tostones,2,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86af9a2e-e16a-11ed-af70-a96d6180cd25,Patacones o Tostones,3,Sal al gusto,sal al gusto,sal al gusto,,1,1.0,unidad,sal,,,,sal,,,sin_conversion
86af9a2f-e16a-11ed-988a-a96d6180cd25,Yuca Frita,2,Aceite para freir,aceite para freir,aceite para freir,,1,1.0,unidad,aceite para freir,,,,aceite para freir,,,sin_conversion
86af9a30-e16a-11ed-8a3a-a96d6180cd25,Buñuelos de Plátano Maduro,4,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86af9a30-e16a-11ed-8a3a-a96d6180cd25,Buñuelos de Plátano Maduro,5,Azúcar para decorar opcional,azucar para decorar opcional,azucar para decorar opcional,,1,1.0,unidad,azucar,,,,azucar,,,sin_conversion
86af9a31-e16a-11ed-aca6-a96d6180cd25,Patacones con Camarón y Aguacate,2,1 aguacate pequeño maduro cortado en trozos de ½ pulgada,1 aguacate pequeno maduro cortado en trozos de 1/2 pulgada,aguacate pequeno maduro cortado en trozos de 1/2 pulgada,,1,1.0,unidad,aguacate de 1/2 pulgada,pequeno maduro cortado en trozos,,,aguacate de 1 2 pulgada,,,sin_conversion
86af9a31-e16a-11ed-aca6-a96d6180cd25,Patacones con Camarón y Aguacate,10,Patacones para servir,patacones para servir,patacones para servir,,1,1.0,unidad,patacones para servir,,,,patacon para servir,,,sin_conversion
86af9a32-e16a-11ed-b406-a96d6180cd25,Plátanitos,2,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86af9a32-e16a-11ed-b406-a96d6180cd25,Plátanitos,3,Sal,sal,sal,,1,1.0,unidad,sal,,,,sal,,,sin_conversion
86af9a33-e16a-11ed-8b48-a96d6180cd25,Arequipe Colombiano,5,1 astilla de canela,1 astilla de canela,astilla de canela,,1,1.0,unidad,astilla de canela,,,,astilla de canela,,,sin_conversion
86af9a34-e16a-11ed-a654-a96d6180cd25,Salsa de Ajo,4,Sal al gusto,sal al gusto,sal al gusto,,1,1.0,unidad,sal,,,,sal,,,sin_conversion
86af9a35-e16a-11ed-b288-a96d6180cd25,Empanadas Colombianas,7,1 tableta de caldo pollo o vegetales,1 tableta de caldo pollo o vegetales,tableta de caldo pollo o vegetales,,1,1.0,unidad,tableta de caldo pollo o vegetales,,,,tableta de caldo pollo o vegetal,,,sin_conversion
86af9a35-e16a-11ed-b288-a96d6180cd25,Empanadas Colombianas,18,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86af9a35-e16a-11ed-b288-a96d6180cd25,Empanadas Colombianas,19,Limón y ají para servir,limon y aji para servir,limon y aji para servir,,1,1.0,unidad,limon y aji para servir,,,,limon y aji para servir,,,sin_conversion
86af9a36-e16a-11ed-9d6f-a96d6180cd25,Coctel de Camarones,6,Pimienta recién molida al gusto,pimienta recien molida al gusto,pimienta recien molida al gusto,,1,1.0,unidad,pimienta recien,molida,,,pimienta recien,,,sin_conversion
86af9a36-e16a-11ed-9d6f-a96d6180cd25,Coctel de Camarones,10,Aceite de oliva para decorar,aceite de oliva para decorar,aceite de oliva para decorar,,1,1.0,unidad,aceite de oliva,,,,aceite de oliva,,,sin_conversion
86af9a37-e16a-11ed-b454-a96d6180cd25,Aguacate Relleno de Atún,1,2 latas de atún de buena calidad,2 latas de atun de buena calidad,atun de buena calidad,lata,2,2.0,latas,atun de buena calidad,,,,atun de buena calidad,,,sin_conversion
86af9a37-e16a-11ed-b454-a96d6180cd25,Aguacate Relleno de Atún,12,6 aguacates maduros pero firmes,6 aguacates maduros pero firmes,aguacates maduros pero firmes,,6,6.0,unidad,aguacates maduros pero firmes,,,,aguacat maduro pero firm,,,sin_conversion
86af9a37-e16a-11ed-b454-a96d6180cd25,Aguacate Relleno de Atún,13,El jugo de 2 limones,el jugo de 2 limones,el jugo de 2 limones,,1,1.0,unidad,el jugo de 2 limones,,,,jugo de 2 limon,,,sin_conversion
86af9a37-e16a-11ed-b454-a96d6180cd25,Aguacate Relleno de Atún,14,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af9a38-e16a-11ed-808c-a96d6180cd25,Pasteles de Pollo con Verduras,1,1 paquete de hojas de hojaldre congelado descongeladas,1 paquete de hojas de hojaldre congelado descongeladas,hojas de hojaldre congelado descongeladas,paquete,1,1.0,paquete,hojas de hojaldre congelado descongeladas,,,,hoja de hojaldre congelado descongelada,,,sin_conversion
86af9a38-e16a-11ed-808c-a96d6180cd25,Pasteles de Pollo con Verduras,5,3 dientes de ajo machacados,3 dientes de ajo machacados,ajo machacados,diente,3,3.0,dientes,ajo machacados,,,,ajo machacado,,,sin_conversion
86af9a38-e16a-11ed-808c-a96d6180cd25,Pasteles de Pollo con Verduras,8,2 pechugas de pollo cocinado y desmenuzado,2 pechugas de pollo cocinado y desmenuzado,pechugas de pollo cocinado y desmenuzado,,2,2.0,unidad,pechugas de pollo cocinado y,desmenuzado,,,pechuga de pollo cocinado,,,sin_conversion
86af9a38-e16a-11ed-808c-a96d6180cd25,Pasteles de Pollo con Verduras,11,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af9a38-e16a-11ed-808c-a96d6180cd25,Pasteles de Pollo con Verduras,12,1 huevo batido con 1 cucharada de agua,1 huevo batido con 1 cucharada de agua,huevo batido con 1 cucharada de agua,,1,1.0,unidad,huevo con 1 cucharada de agua,batido,,,huevo con 1 cucharada de agua,,,sin_conversion
86af9a39-e16a-11ed-958e-a96d6180cd25,Empanadas de Plátano Maduro,8,Aceite en spray para cocinar,aceite en spray para cocinar,aceite en spray para cocinar,,1,1.0,unidad,aceite en spray para cocinar,,,,aceite en spray para cocinar,,,sin_conversion
86af9a3a-e16a-11ed-98c1-a96d6180cd25,Aguacates Rellenos de Camarones,1,3 aguacates maduros,3 aguacates maduros,aguacates maduros,,3,3.0,unidad,aguacates maduros,,,,aguacat maduro,,,sin_conversion
86af9a3a-e16a-11ed-98c1-a96d6180cd25,Aguacates Rellenos de Camarones,2,24 camarones pelados y desvenados,24 camarones pelados y desvenados,camarones pelados y desvenados,,24,24.0,unidad,camarones pelados y desvenados,,,,camaron,,,sin_conversion
86af9a3a-e16a-11ed-98c1-a96d6180cd25,Aguacates Rellenos de Camarones,4,Jugo de 2 limones,jugo de 2 limones,jugo de 2 limones,,1,1.0,unidad,jugo de 2 limones,,,,jugo de 2 limon,,,sin_conversion
86af9a3a-e16a-11ed-98c1-a96d6180cd25,Aguacates Rellenos de Camarones,8,Sal y pimienta,sal y pimienta,sal y pimienta,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af9a3a-e16a-11ed-98c1-a96d6180cd25,Aguacates Rellenos de Camarones,9,Lechuga para servir,lechuga para servir,lechuga para servir,,1,1.0,unidad,lechuga para servir,,,,lechuga para servir,,,sin_conversion
86af9a3b-e16a-11ed-a106-a96d6180cd25,Plátano Relleno de Carne Desmechada,3,1 receta de carne desmechada o ropa vieja ver la receta aquí,1 receta de carne desmechada o ropa vieja ver la receta aqui,receta de carne desmechada o ropa vieja ver la receta aqui,,1,1.0,unidad,receta de carne o ropa vieja ver la receta aqui,desmechada,,,receta de carne o ropa vieja ver la receta aqui,,,sin_conversion
86af9a3b-e16a-11ed-a106-a96d6180cd25,Plátano Relleno de Carne Desmechada,5,Cilantro fresco picado,cilantro fresco picado,cilantro fresco picado,,1,1.0,unidad,cilantro,fresco picado,,,cilantro,,,sin_conversion
86af9a3c-e16a-11ed-ae9d-a96d6180cd25,Arepas de Plátano Verde,6,Sal al gusto,sal al gusto,sal al gusto,,1,1.0,unidad,sal,,,,sal,,,sin_conversion
86af9a3c-e16a-11ed-ae9d-a96d6180cd25,Arepas de Plátano Verde,7,Mantequilla o aceite en aerosol para cocinar las arepas,mantequilla o aceite en aerosol para cocinar las arepas,mantequilla o aceite en aerosol para cocinar las arepas,,1,1.0,unidad,mantequilla o aceite en aerosol para cocinar las arepas,,,,mantequilla o aceite en aerosol para cocinar las arepa,,,sin_conversion
86af9a3d-e16a-11ed-8dd4-a96d6180cd25,Boronía Colombiana,2,1 berenjena grande peladas y en cubitos,1 berenjena grande peladas y en cubitos,berenjena grande peladas y en cubitos,,1,1.0,unidad,berenjena peladas y,grande en cubitos,,,berenjena,,,sin_conversion
86af9a3d-e16a-11ed-8dd4-a96d6180cd25,Boronía Colombiana,4,Saly pimienta recién molida,saly pimienta recien molida,saly pimienta recien molida,,1,1.0,unidad,saly pimienta recien,molida,,,saly pimienta recien,,,sin_conversion
86af9a3d-e16a-11ed-8dd4-a96d6180cd25,Boronía Colombiana,8,3 tallos de cebolla verde picada,3 tallos de cebolla verde picada,tallos de cebolla verde picada,,3,3.0,tallos,cebolla verde,picada,,,cebolla,,,sin_conversion
86af9a3e-e16a-11ed-9863-a96d6180cd25,Camarones al Ajillo,3,8 dientes de ajo finamente rebanados,8 dientes de ajo finamente rebanados,ajo finamente rebanados,diente,8,8.0,dientes,ajo rebanados,finamente,,,ajo rebanado,,,sin_conversion
86af9a3e-e16a-11ed-9863-a96d6180cd25,Camarones al Ajillo,5,Sal y pimienta negra al gusto,sal y pimienta negra al gusto,sal y pimienta negra al gusto,,1,1.0,unidad,sal y pimienta negra,,,,sal y pimienta negra,,,sin_conversion
86af9a3f-e16a-11ed-a6f3-a96d6180cd25,Mogolla Chicharrona,1,1 sobre de levadura,1 sobre de levadura,levadura,sobre,1,1.0,sobre,levadura,,,,levadura,,,sin_conversion
86af9a3f-e16a-11ed-a6f3-a96d6180cd25,Mogolla Chicharrona,7,2 huevos grandes a temperatura ambiente,2 huevos grandes a temperatura ambiente,huevos grandes a temperatura ambiente,,2,2.0,unidad,huevos grandes a temperatura ambiente,,,,huevo a temperatura ambiente,,,sin_conversion
86af9a3f-e16a-11ed-a6f3-a96d6180cd25,Mogolla Chicharrona,8,1 huevo batido para el glaseado,1 huevo batido para el glaseado,huevo batido para el glaseado,,1,1.0,unidad,huevo para el glaseado,batido,,,huevo para el glaseado,,,sin_conversion
86af9a41-e16a-11ed-b455-a96d6180cd25,Jujú Colombiano,4,Sal al gusto,sal al gusto,sal al gusto,,1,1.0,unidad,sal,,,,sal,,,sin_conversion
86af9a41-e16a-11ed-b455-a96d6180cd25,Jujú Colombiano,5,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86af9a42-e16a-11ed-9cb2-a96d6180cd25,Chicharrones de Guayaba,1,12 chicharrones,12 chicharrones,chicharrones,,12,12.0,unidad,chicharrones,,,,chicharron,,,sin_conversion
86af9a42-e16a-11ed-9cb2-a96d6180cd25,Chicharrones de Guayaba,2,"2 hojas 1 libra de hojaldre, descongelado","2 hojas 1 libra de hojaldre, descongelado","1 libra de hojaldre, descongelado",hoja,2,2.0,hojas,"1 libra de hojaldre, descongelado",,,,1 libra de hojaldre descongelado,,,sin_conversion
86af9a42-e16a-11ed-9cb2-a96d6180cd25,Chicharrones de Guayaba,3,12 rebanadas de pasta de guayaba bocadillo,12 rebanadas de pasta de guayaba bocadillo,pasta de guayaba bocadillo,rebanadas,12,12.0,rebanadas,pasta de guayaba bocadillo,,,,pasta de guayaba bocadillo,,,sin_conversion
86af9a42-e16a-11ed-9cb2-a96d6180cd25,Chicharrones de Guayaba,5,Azúcar para adornar,azucar para adornar,azucar para adornar,,1,1.0,unidad,azucar para adornar,,,,azucar para adornar,,,sin_conversion
86af9a43-e16a-11ed-918d-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,2,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af9a43-e16a-11ed-918d-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,3,El jugo de 2 limones,el jugo de 2 limones,el jugo de 2 limones,,1,1.0,unidad,el jugo de 2 limones,,,,jugo de 2 limon,,,sin_conversion
86af9a43-e16a-11ed-918d-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,5,Vegetal o aceite de canola para freír,vegetal o aceite de canola para freir,vegetal o aceite de canola para freir,,1,1.0,unidad,vegetal o aceite de canola para freir,,,,vegetal o aceite de canola para freir,,,sin_conversion
86af9a43-e16a-11ed-918d-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,6,1 ají amarillo peruano o medio habanero sin semillas,1 aji amarillo peruano o medio habanero sin semillas,aji amarillo peruano o medio habanero sin semillas,,1,1.0,unidad,aji amarillo peruano o 1/2 habanero,sin semillas,,,aji peruano o 1 2 habanero,,,sin_conversion
86af9a43-e16a-11ed-918d-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,10,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
